0.0033	0	0	0	0	0	0	0	0	0	-8.9442	-3.987	-0.5846
0	-0.0544	-0.0399	0.043	-0.14	-0.077	-0.2539	0.0707	0.0374	-0.0007	0.1684	-0.2423	-0.0544
0	0.0325	0.2031	-0.2776	0.1939	-0.0357	-0.027	0.5517	0.3434	-0.4927	0.3707	-0.0936	-0.0978
0.005	0.0414	0.2329	-0.2901	0.1938	-0.0357	-0.0268	0.1931	0.3811	-0.3809	0.372	-0.0949	-0.0947
0.01	0.0443	0.2638	-0.2939	0.1937	-0.0351	-0.0272	0.0866	0.3355	-0.3456	0.3734	-0.0955	-0.0906
0.015	0.0441	0.2705	-0.2966	0.1936	-0.0342	-0.0282	0.0586	0.3042	-0.34	0.3743	-0.0958	-0.0876
0.02	0.0365	0.2605	-0.295	0.1937	-0.0334	-0.0291	0.0475	0.2916	-0.3433	0.3751	-0.096	-0.0854
0.025	0.0296	0.2475	-0.291	0.1938	-0.0325	-0.0298	0.0411	0.281	-0.3491	0.3758	-0.0961	-0.0831
0.03	0.0265	0.2391	-0.2867	0.194	-0.0317	-0.0302	0.035	0.2649	-0.3521	0.3766	-0.0957	-0.0805
0.035	0.026	0.2346	-0.2828	0.1941	-0.0311	-0.0301	0.0298	0.2473	-0.3502	0.3775	-0.0949	-0.0779
0.04	0.0263	0.2301	-0.2788	0.1943	-0.0307	-0.0295	0.0273	0.2346	-0.3437	0.3785	-0.0935	-0.0755
0.045	0.0267	0.2237	-0.2741	0.1946	-0.0303	-0.0284	0.0283	0.2295	-0.3342	0.3795	-0.0916	-0.0735
0.05	0.0272	0.2159	-0.2683	0.1949	-0.0301	-0.0269	0.0316	0.23	-0.3227	0.3805	-0.0894	-0.0718
0.055	0.0276	0.2076	-0.2617	0.1952	-0.0298	-0.0252	0.0354	0.2329	-0.3099	0.3815	-0.087	-0.0702
0.06	0.0278	0.1993	-0.2546	0.1955	-0.0296	-0.0233	0.0384	0.2353	-0.2964	0.3825	-0.0844	-0.0683
0.065	0.0272	0.1907	-0.2471	0.1959	-0.0291	-0.0215	0.0399	0.2352	-0.283	0.3836	-0.0817	-0.066
0.07	0.0259	0.1814	-0.2393	0.1962	-0.0286	-0.0198	0.0395	0.2315	-0.2704	0.3847	-0.079	-0.0633
0.075	0.0237	0.1712	-0.2313	0.1965	-0.0278	-0.0182	0.0372	0.2233	-0.2593	0.3859	-0.0765	-0.06
0.08	0.0208	0.16	-0.2229	0.1968	-0.0269	-0.0169	0.0333	0.2103	-0.2499	0.3872	-0.074	-0.0561
0.085	0.0177	0.148	-0.2144	0.1971	-0.0258	-0.0158	0.0283	0.1928	-0.2419	0.3884	-0.0715	-0.0518
0.09	0.0144	0.1353	-0.2058	0.1974	-0.0246	-0.0148	0.0227	0.1718	-0.2348	0.3897	-0.0691	-0.0471
0.095	0.0114	0.122	-0.197	0.1977	-0.0233	-0.0138	0.0171	0.1486	-0.228	0.3909	-0.0665	-0.042
0.1	0.0087	0.1084	-0.1881	0.198	-0.022	-0.0129	0.012	0.1249	-0.2209	0.392	-0.0639	-0.0369
0.105	0.0064	0.0945	-0.179	0.1982	-0.0208	-0.0118	0.0078	0.1021	-0.2128	0.3931	-0.0611	-0.0317
0.11	0.0046	0.0805	-0.1696	0.1985	-0.0196	-0.0105	0.0046	0.0812	-0.2033	0.394	-0.0581	-0.0267
0.115	0.0033	0.0666	-0.1601	0.1987	-0.0185	-0.009	0.0025	0.0629	-0.1924	0.3949	-0.055	-0.0218
0.12	0.0023	0.0528	-0.1504	0.1989	-0.0174	-0.0074	0.0013	0.0473	-0.18	0.3957	-0.0517	-0.0172
0.125	0.0015	0.0391	-0.1405	0.1991	-0.0164	-0.0055	0.0007	0.0341	-0.1665	0.3964	-0.0482	-0.0127
0.13	0.0009	0.0256	-0.1305	0.1992	-0.0155	-0.0036	0.0005	0.0226	-0.1524	0.397	-0.0447	-0.0083
0.135	0.0003	0.0122	-0.1205	0.1993	-0.0145	-0.0016	0.0002	0.0118	-0.1381	0.3975	-0.0412	-0.004
0.14	-0.0003	-0.0012	-0.1106	0.1994	-0.0135	0.0003	-0	0.0009	-0.1242	0.398	-0.0377	0.0003
0.145	-0.0009	-0.0146	-0.1009	0.1995	-0.0125	0.0022	-0.0005	-0.011	-0.111	0.3983	-0.0343	0.0046
0.15	-0.0015	-0.0279	-0.0914	0.1996	-0.0115	0.0039	-0.0012	-0.0243	-0.099	0.3985	-0.0309	0.0091
0.155	-0.002	-0.0412	-0.0821	0.1996	-0.0104	0.0055	-0.0019	-0.0394	-0.088	0.3987	-0.0278	0.0136
0.16	-0.0025	-0.0545	-0.0731	0.1996	-0.0093	0.007	-0.0026	-0.056	-0.0781	0.3987	-0.0247	0.0182
0.165	-0.0028	-0.0675	-0.0643	0.1996	-0.0082	0.0083	-0.0032	-0.0737	-0.0691	0.3986	-0.0217	0.0228
0.17	-0.0029	-0.0804	-0.0558	0.1996	-0.007	0.0096	-0.0036	-0.092	-0.0607	0.3984	-0.0189	0.0274
0.175	-0.0029	-0.0928	-0.0476	0.1995	-0.006	0.0108	-0.0038	-0.11	-0.0526	0.3982	-0.0162	0.0318
0.18	-0.0028	-0.1048	-0.0396	0.1995	-0.0049	0.0119	-0.0038	-0.1272	-0.0445	0.3978	-0.0135	0.0361
0.185	-0.0026	-0.1163	-0.0319	0.1994	-0.004	0.0131	-0.0035	-0.1431	-0.0363	0.3974	-0.0109	0.0401
0.19	-0.0023	-0.1271	-0.0245	0.1993	-0.0031	0.0142	-0.0031	-0.1571	-0.0279	0.397	-0.0084	0.0439
0.195	-0.0019	-0.1373	-0.0174	0.1992	-0.0022	0.0154	-0.0025	-0.1693	-0.0193	0.3966	-0.0059	0.0474
0.2	-0.0015	-0.1468	-0.0107	0.1991	-0.0015	0.0165	-0.0019	-0.1797	-0.0107	0.3962	-0.0036	0.0505
0.205	-0.0011	-0.1556	-0.0043	0.199	-0.0009	0.0177	-0.0013	-0.1885	-0.0023	0.3958	-0.0014	0.0534
0.21	-0.0007	-0.1637	0.0016	0.1989	-0.0002	0.0188	-0.0006	-0.196	0.0058	0.3954	0.0007	0.0561
0.215	-0.0003	-0.1711	0.0071	0.1988	0.0003	0.0198	-0	-0.2027	0.0133	0.395	0.0026	0.0584
0.22	0.0001	-0.1778	0.0121	0.1987	0.0008	0.0207	0.0006	-0.2089	0.02	0.3946	0.0043	0.0606
0.225	0.0006	-0.1839	0.0165	0.1985	0.0013	0.0215	0.0012	-0.2149	0.0257	0.3942	0.0058	0.0626
0.23	0.001	-0.1894	0.0204	0.1984	0.0017	0.0222	0.0018	-0.2207	0.0305	0.3939	0.0072	0.0644
0.235	0.0015	-0.1941	0.0237	0.1984	0.0021	0.0227	0.0024	-0.2265	0.0343	0.3935	0.0083	0.066
0.24	0.0019	-0.1982	0.0264	0.1983	0.0024	0.0231	0.003	-0.232	0.0371	0.3932	0.0091	0.0674
0.245	0.0023	-0.2015	0.0286	0.1983	0.0027	0.0234	0.0035	-0.2371	0.0391	0.3929	0.0098	0.0686
0.25	0.0026	-0.2041	0.0302	0.1982	0.003	0.0236	0.0039	-0.2415	0.0404	0.3927	0.0103	0.0695
0.255	0.0028	-0.2058	0.0312	0.1982	0.0031	0.0237	0.0043	-0.2449	0.041	0.3926	0.0106	0.0702
0.26	0.0029	-0.2068	0.0317	0.1982	0.0032	0.0237	0.0044	-0.2472	0.0411	0.3925	0.0107	0.0706
0.265	0.003	-0.2069	0.0316	0.1982	0.0032	0.0237	0.0045	-0.248	0.0408	0.3924	0.0107	0.0707
0.27	0.0029	-0.2062	0.031	0.1982	0.0031	0.0236	0.0044	-0.2475	0.04	0.3925	0.0105	0.0704
0.275	0.0027	-0.2046	0.0298	0.1982	0.003	0.0234	0.0042	-0.2455	0.0387	0.3926	0.0101	0.0699
0.28	0.0025	-0.2023	0.028	0.1983	0.0028	0.0232	0.0038	-0.2421	0.0369	0.3928	0.0095	0.0691
0.285	0.0022	-0.1991	0.0257	0.1983	0.0025	0.0229	0.0034	-0.2376	0.0346	0.3931	0.0088	0.068
0.29	0.0019	-0.1951	0.0229	0.1984	0.0021	0.0225	0.0029	-0.232	0.0316	0.3934	0.0078	0.0666
0.295	0.0015	-0.1904	0.0195	0.1985	0.0017	0.022	0.0023	-0.2256	0.028	0.3937	0.0067	0.065
0.3	0.0011	-0.185	0.0156	0.1985	0.0012	0.0214	0.0018	-0.2185	0.0236	0.3941	0.0054	0.0631
0.305	0.0007	-0.1789	0.0112	0.1986	0.0007	0.0208	0.0012	-0.2109	0.0185	0.3945	0.004	0.061
0.31	0.0003	-0.1722	0.0064	0.1987	0.0002	0.02	0.0006	-0.2028	0.0127	0.3949	0.0023	0.0588
0.315	-0	-0.1649	0.001	0.1988	-0.0004	0.0192	0.0001	-0.1942	0.0062	0.3954	0.0005	0.0563
0.32	-0.0004	-0.1569	-0.0048	0.199	-0.0011	0.0182	-0.0005	-0.1851	-0.0009	0.3958	-0.0015	0.0536
0.325	-0.0008	-0.1484	-0.011	0.1991	-0.0018	0.0172	-0.0011	-0.1755	-0.0086	0.3962	-0.0036	0.0507
0.33	-0.0011	-0.1393	-0.0175	0.1992	-0.0025	0.0161	-0.0016	-0.1653	-0.0166	0.3966	-0.0059	0.0477
0.335	-0.0015	-0.1296	-0.0245	0.1993	-0.0033	0.0149	-0.0021	-0.1544	-0.0251	0.397	-0.0082	0.0444
0.34	-0.0017	-0.1195	-0.0317	0.1994	-0.0041	0.0137	-0.0025	-0.1427	-0.0338	0.3974	-0.0107	0.041
0.345	-0.0019	-0.1089	-0.0393	0.1994	-0.005	0.0125	-0.0028	-0.1304	-0.0428	0.3977	-0.0133	0.0374
0.35	-0.0021	-0.0978	-0.0471	0.1995	-0.0059	0.0112	-0.003	-0.1173	-0.052	0.398	-0.016	0.0336
0.355	-0.0021	-0.0863	-0.0551	0.1995	-0.0069	0.0099	-0.0031	-0.1036	-0.0614	0.3982	-0.0188	0.0297
0.36	-0.0021	-0.0745	-0.0634	0.1996	-0.0078	0.0085	-0.0031	-0.0893	-0.071	0.3984	-0.0216	0.0256
0.365	-0.0019	-0.0623	-0.0718	0.1996	-0.0088	0.0072	-0.0028	-0.0746	-0.0807	0.3985	-0.0245	0.0214
0.37	-0.0016	-0.05	-0.0804	0.1996	-0.0098	0.0057	-0.0024	-0.0596	-0.0907	0.3985	-0.0274	0.0171
0.375	-0.0012	-0.0374	-0.0892	0.1996	-0.0109	0.0043	-0.0019	-0.0444	-0.1009	0.3984	-0.0304	0.0128
0.38	-0.0007	-0.0246	-0.098	0.1995	-0.0119	0.0028	-0.0012	-0.0291	-0.1113	0.3983	-0.0335	0.0084
0.385	-0.0001	-0.0118	-0.107	0.1995	-0.013	0.0014	-0.0003	-0.0138	-0.1218	0.3981	-0.0365	0.004
0.39	0.0006	0.0011	-0.1159	0.1994	-0.014	-0.0001	0.0007	0.0014	-0.1325	0.3977	-0.0396	-0.0004
0.395	0.0015	0.014	-0.1249	0.1993	-0.015	-0.0017	0.0018	0.0165	-0.1432	0.3973	-0.0427	-0.0049
0.4	0.0024	0.0269	-0.1339	0.1992	-0.0161	-0.0032	0.0031	0.0315	-0.1539	0.3969	-0.0457	-0.0093
0.405	0.0034	0.0397	-0.1429	0.199	-0.0171	-0.0047	0.0045	0.0464	-0.1647	0.3963	-0.0488	-0.0136
0.41	0.0046	0.0524	-0.1518	0.1989	-0.0181	-0.0062	0.0061	0.0611	-0.1753	0.3957	-0.0517	-0.018
0.415	0.0058	0.0649	-0.1606	0.1987	-0.0191	-0.0077	0.0078	0.0757	-0.1858	0.3949	-0.0547	-0.0223
0.42	0.0072	0.0772	-0.1692	0.1985	-0.0201	-0.0091	0.0096	0.0901	-0.1961	0.3942	-0.0575	-0.0265
0.425	0.0086	0.0893	-0.1777	0.1983	-0.021	-0.0105	0.0116	0.1043	-0.2062	0.3933	-0.0603	-0.0306
0.43	0.0101	0.1011	-0.186	0.1981	-0.022	-0.0119	0.0137	0.1183	-0.2161	0.3924	-0.0631	-0.0347
0.435	0.0117	0.1126	-0.1941	0.1978	-0.0229	-0.0132	0.0158	0.1319	-0.2257	0.3915	-0.0657	-0.0386
0.44	0.0133	0.1237	-0.202	0.1976	-0.0237	-0.0145	0.0181	0.1451	-0.235	0.3906	-0.0682	-0.0424
