0.005	0	0	0	0	0	0	0	0	0	2.1281	-1.0313	-9.5207
0	-0	-0	-0	-0.1658	0.2254	-0.2858	0	0	-0	0.2861	0.2752	0.0492
0	-0.0166	0.1139	0.439	0.2854	0.079	-0.0266	0.0023	0.0774	0.5099	0.5495	0.2191	-0.051
0.005	-0.0176	0.1135	0.44	0.2857	0.0782	-0.0256	-0.0037	0.0868	0.5046	0.5496	0.2182	-0.0523
0.01	-0.0205	0.1134	0.4361	0.2866	0.0761	-0.0234	-0.0167	0.1063	0.5052	0.55	0.2159	-0.0549
0.015	-0.0233	0.1134	0.4268	0.2876	0.0733	-0.0209	-0.03	0.1265	0.5043	0.5511	0.2118	-0.0576
0.02	-0.0248	0.1129	0.4126	0.2887	0.07	-0.019	-0.0386	0.1409	0.4959	0.5532	0.2055	-0.0592
0.025	-0.0244	0.1118	0.3937	0.2898	0.0664	-0.018	-0.0407	0.1465	0.4774	0.5567	0.1968	-0.0594
0.03	-0.0224	0.1099	0.3705	0.2909	0.0626	-0.0178	-0.0372	0.1435	0.4493	0.5613	0.1858	-0.0583
0.035	-0.0194	0.1073	0.3433	0.292	0.0584	-0.018	-0.0304	0.1345	0.4135	0.5667	0.1728	-0.0562
0.04	-0.0163	0.104	0.3128	0.2932	0.0538	-0.0184	-0.0231	0.123	0.3728	0.5722	0.1579	-0.0537
0.045	-0.0134	0.1005	0.2796	0.2943	0.0487	-0.0186	-0.017	0.1122	0.3295	0.5777	0.1415	-0.0512
0.05	-0.0109	0.0968	0.2442	0.2955	0.0429	-0.0184	-0.0129	0.1041	0.2851	0.5827	0.1239	-0.049
0.055	-0.0088	0.0931	0.2069	0.2966	0.0366	-0.0178	-0.0102	0.0992	0.2404	0.5871	0.1052	-0.0471
0.06	-0.007	0.0893	0.1681	0.2976	0.0298	-0.0169	-0.0083	0.0968	0.1952	0.5909	0.0857	-0.0454
0.065	-0.0052	0.0854	0.128	0.2984	0.0227	-0.0159	-0.0066	0.0952	0.1493	0.594	0.0655	-0.0437
0.07	-0.0034	0.0813	0.087	0.2991	0.0153	-0.0148	-0.0046	0.0933	0.1025	0.5964	0.0447	-0.0418
0.075	-0.0017	0.077	0.0455	0.2995	0.0079	-0.0138	-0.0023	0.0899	0.0545	0.5979	0.0235	-0.0398
0.08	-0.0001	0.0724	0.0039	0.2997	0.0005	-0.013	-0.0002	0.085	0.0059	0.5986	0.0021	-0.0375
0.085	0.0013	0.0677	-0.0375	0.2996	-0.0067	-0.0122	0.0017	0.0789	-0.043	0.5985	-0.0192	-0.035
0.09	0.0024	0.0629	-0.0782	0.2993	-0.0139	-0.0115	0.0032	0.0721	-0.0914	0.5974	-0.0402	-0.0324
0.095	0.0032	0.0582	-0.1179	0.2989	-0.0208	-0.0108	0.0042	0.0655	-0.1386	0.5956	-0.0605	-0.0299
0.1	0.0039	0.0536	-0.156	0.2982	-0.0274	-0.0101	0.0049	0.0594	-0.1839	0.5931	-0.08	-0.0274
0.105	0.0043	0.0493	-0.1923	0.2974	-0.0337	-0.0093	0.0053	0.054	-0.2269	0.5899	-0.0985	-0.0252
0.11	0.0047	0.0452	-0.2265	0.2966	-0.0396	-0.0086	0.0057	0.0493	-0.2672	0.5864	-0.1157	-0.0231
0.115	0.0049	0.0414	-0.2582	0.2956	-0.0451	-0.0079	0.006	0.0453	-0.3046	0.5826	-0.1315	-0.0211
0.12	0.005	0.038	-0.2871	0.2946	-0.0501	-0.0072	0.0061	0.0416	-0.3386	0.5786	-0.1459	-0.0194
0.125	0.005	0.0348	-0.313	0.2936	-0.0545	-0.0066	0.0062	0.0382	-0.3693	0.5747	-0.1586	-0.0178
0.13	0.0049	0.0321	-0.3357	0.2927	-0.0583	-0.0061	0.0061	0.0352	-0.3962	0.5711	-0.1697	-0.0164
0.135	0.0048	0.0298	-0.355	0.2919	-0.0616	-0.0057	0.0059	0.0324	-0.4191	0.5677	-0.179	-0.0152
0.14	0.0046	0.0279	-0.3706	0.2912	-0.0642	-0.0054	0.0056	0.0301	-0.4379	0.5649	-0.1865	-0.0142
0.145	0.0045	0.0264	-0.3826	0.2907	-0.0661	-0.0051	0.0053	0.0283	-0.4523	0.5627	-0.1922	-0.0134
0.15	0.0044	0.0255	-0.3907	0.2903	-0.0674	-0.005	0.0051	0.0271	-0.4621	0.5611	-0.1961	-0.0129
0.155	0.0043	0.025	-0.3949	0.2901	-0.0681	-0.0049	0.005	0.0265	-0.4672	0.5603	-0.1981	-0.0126
0.16	0.0043	0.025	-0.3952	0.2901	-0.0682	-0.0049	0.005	0.0264	-0.4677	0.5602	-0.1983	-0.0126
0.165	0.0044	0.0255	-0.3917	0.2902	-0.0676	-0.005	0.0051	0.027	-0.4636	0.5609	-0.1966	-0.0129
0.17	0.0045	0.0264	-0.3844	0.2906	-0.0664	-0.0051	0.0053	0.0282	-0.4549	0.5623	-0.1931	-0.0134
0.175	0.0046	0.0278	-0.3735	0.2911	-0.0645	-0.0054	0.0055	0.0299	-0.4418	0.5644	-0.1879	-0.0141
0.18	0.0048	0.0296	-0.359	0.2918	-0.0621	-0.0057	0.0058	0.032	-0.4245	0.567	-0.1809	-0.015
0.185	0.0049	0.0318	-0.3412	0.2925	-0.0592	-0.0061	0.006	0.0346	-0.4033	0.5701	-0.1723	-0.0162
0.19	0.005	0.0344	-0.3202	0.2934	-0.0556	-0.0066	0.0062	0.0377	-0.3783	0.5736	-0.1621	-0.0175
0.195	0.0051	0.0374	-0.2964	0.2943	-0.0516	-0.0071	0.0063	0.0411	-0.35	0.5772	-0.1505	-0.0191
0.2	0.0051	0.0406	-0.27	0.2952	-0.0471	-0.0077	0.0064	0.0449	-0.3186	0.581	-0.1374	-0.0208
0.205	0.0049	0.0441	-0.2413	0.2961	-0.0422	-0.0083	0.0063	0.049	-0.2846	0.5846	-0.1231	-0.0226
0.21	0.0047	0.0478	-0.2106	0.297	-0.0369	-0.0089	0.006	0.0534	-0.2482	0.5881	-0.1077	-0.0245
0.215	0.0043	0.0517	-0.1782	0.2978	-0.0313	-0.0096	0.0056	0.058	-0.2099	0.5912	-0.0913	-0.0265
0.22	0.0038	0.0557	-0.1445	0.2984	-0.0255	-0.0103	0.0049	0.0627	-0.17	0.5939	-0.0742	-0.0286
0.225	0.0031	0.0598	-0.1098	0.299	-0.0194	-0.011	0.004	0.0675	-0.1289	0.596	-0.0564	-0.0307
0.23	0.0023	0.0639	-0.0744	0.2994	-0.0132	-0.0118	0.003	0.0724	-0.0872	0.5976	-0.0382	-0.0328
0.235	0.0013	0.068	-0.0387	0.2996	-0.0069	-0.0125	0.0017	0.0772	-0.0451	0.5985	-0.0199	-0.035
0.24	0.0001	0.0721	-0.003	0.2996	-0.0006	-0.0132	0.0002	0.082	-0.003	0.5987	-0.0015	-0.037
0.245	-0.0011	0.076	0.0323	0.2995	0.0056	-0.0139	-0.0015	0.0866	0.0386	0.5983	0.0166	-0.039
0.25	-0.0025	0.0798	0.0669	0.2993	0.0117	-0.0146	-0.0034	0.091	0.0794	0.5972	0.0344	-0.041
