0.004	0	0	0	0	0	0	0	0	0	5.3666	2.4418	7.8405
0	-0	-0	-0	-0.2404	-0.0865	0.3077	0	0	0	-0.0009	-0.1632	-0.3652
0	0.0897	0.4053	-0.3745	0.2833	-0.0603	-0.0622	0.1801	0.5771	-0.4953	0.517	-0.1701	-0.2139
0.005	0.0886	0.407	-0.3746	0.2832	-0.0598	-0.063	0.1617	0.55	-0.4763	0.5196	-0.1695	-0.2109
0.01	0.0813	0.4009	-0.3675	0.2832	-0.0586	-0.0649	0.1335	0.5083	-0.4551	0.525	-0.1681	-0.2041
0.015	0.0708	0.3877	-0.3543	0.2834	-0.0569	-0.0666	0.1041	0.4608	-0.4325	0.5318	-0.1652	-0.1948
0.02	0.0607	0.3704	-0.3378	0.284	-0.0548	-0.0667	0.0796	0.4154	-0.4077	0.5391	-0.1601	-0.1842
0.025	0.0523	0.3499	-0.3189	0.2853	-0.0523	-0.0647	0.0635	0.3788	-0.3816	0.5462	-0.153	-0.1732
0.03	0.0455	0.3264	-0.2975	0.2871	-0.0494	-0.0606	0.0548	0.3528	-0.3541	0.553	-0.144	-0.1621
0.035	0.0396	0.3001	-0.2735	0.2892	-0.0459	-0.0547	0.0504	0.3336	-0.3248	0.5597	-0.1334	-0.1504
0.04	0.0337	0.2707	-0.2471	0.2914	-0.042	-0.0478	0.0464	0.3148	-0.2931	0.5664	-0.1214	-0.1374
0.045	0.0273	0.2381	-0.2184	0.2935	-0.0375	-0.0406	0.0404	0.29	-0.2589	0.5733	-0.1082	-0.1225
0.05	0.0205	0.2023	-0.1877	0.2954	-0.0325	-0.0334	0.0319	0.2553	-0.2225	0.5801	-0.0939	-0.1051
0.055	0.0139	0.1633	-0.1556	0.2969	-0.0271	-0.0266	0.0221	0.21	-0.1843	0.5865	-0.0787	-0.0854
0.06	0.0081	0.1218	-0.1223	0.2982	-0.0214	-0.0199	0.0128	0.1561	-0.145	0.5921	-0.0625	-0.0638
0.065	0.0037	0.0786	-0.0884	0.2991	-0.0155	-0.0132	0.0055	0.0977	-0.1049	0.5963	-0.0455	-0.0409
0.07	0.0009	0.0342	-0.0539	0.2997	-0.0094	-0.0061	0.0012	0.0388	-0.0642	0.599	-0.0279	-0.0175
0.075	-0.0001	-0.0104	-0.0191	0.3	-0.0033	0.0013	-0.0003	-0.0176	-0.0231	0.5999	-0.0099	0.0059
0.08	0.0005	-0.0548	0.0158	0.2998	0.0028	0.0091	0.0007	-0.0701	0.0182	0.5991	0.0081	0.0289
0.085	0.0026	-0.0986	0.0506	0.2992	0.009	0.0172	0.0037	-0.1192	0.0593	0.5968	0.026	0.0512
0.09	0.006	-0.1414	0.0851	0.2982	0.015	0.0252	0.0083	-0.1658	0.1	0.593	0.0434	0.0728
0.095	0.0108	-0.183	0.119	0.2969	0.0208	0.0329	0.0145	-0.2112	0.14	0.588	0.0602	0.0936
0.1	0.0167	-0.2229	0.1522	0.2952	0.0264	0.0401	0.0224	-0.256	0.1792	0.5817	0.0763	0.1136
0.105	0.0238	-0.2609	0.1843	0.2933	0.0317	0.0468	0.0321	-0.3001	0.2175	0.5745	0.0913	0.1326
0.11	0.0319	-0.2965	0.2151	0.2913	0.0366	0.0529	0.0435	-0.3426	0.2546	0.5665	0.1053	0.1503
0.115	0.0405	-0.3294	0.2443	0.2892	0.0411	0.0583	0.0561	-0.3825	0.2904	0.5582	0.118	0.1665
0.12	0.0494	-0.3591	0.2715	0.2872	0.0451	0.0632	0.0692	-0.4187	0.3242	0.5498	0.1293	0.1809
0.125	0.0582	-0.3853	0.2963	0.2852	0.0486	0.0676	0.0822	-0.4504	0.3555	0.5417	0.1393	0.1936
0.13	0.0663	-0.408	0.3183	0.2833	0.0516	0.0713	0.0944	-0.4772	0.3835	0.5343	0.1478	0.2043
0.135	0.0736	-0.4268	0.337	0.2817	0.0541	0.0745	0.1051	-0.499	0.4076	0.5278	0.1549	0.213
0.14	0.0796	-0.4417	0.3522	0.2803	0.056	0.077	0.114	-0.516	0.4272	0.5224	0.1605	0.2199
0.145	0.0843	-0.4526	0.3635	0.2793	0.0575	0.0788	0.1208	-0.5282	0.4419	0.5183	0.1645	0.2249
0.15	0.0873	-0.4596	0.3707	0.2786	0.0584	0.08	0.1252	-0.536	0.4513	0.5157	0.1671	0.228
0.155	0.0886	-0.4625	0.3738	0.2784	0.0587	0.0805	0.1271	-0.5393	0.4554	0.5145	0.1682	0.2293
0.16	0.0881	-0.4614	0.3726	0.2785	0.0586	0.0803	0.1265	-0.5382	0.4539	0.515	0.1677	0.2288
0.165	0.0859	-0.4563	0.3672	0.279	0.0579	0.0794	0.1232	-0.5326	0.4471	0.5169	0.1659	0.2265
0.17	0.082	-0.4473	0.3579	0.2798	0.0567	0.0779	0.1175	-0.5224	0.435	0.5203	0.1625	0.2224
0.175	0.0766	-0.4344	0.3447	0.281	0.055	0.0757	0.1095	-0.5077	0.418	0.525	0.1578	0.2165
0.18	0.0699	-0.4178	0.328	0.2825	0.0528	0.0729	0.0997	-0.4884	0.3966	0.5309	0.1516	0.2088
0.185	0.0624	-0.3977	0.3082	0.2842	0.0501	0.0696	0.0885	-0.4648	0.3714	0.5377	0.144	0.1993
0.19	0.0543	-0.3742	0.2857	0.2861	0.047	0.0656	0.0765	-0.4372	0.3429	0.5452	0.1351	0.1882
0.195	0.0459	-0.3476	0.2609	0.288	0.0434	0.0612	0.0643	-0.4057	0.3118	0.5531	0.125	0.1754
0.2	0.0376	-0.3181	0.2342	0.29	0.0394	0.0562	0.0523	-0.3709	0.2786	0.5611	0.1136	0.1611
0.205	0.0296	-0.2862	0.2059	0.292	0.0351	0.0507	0.0409	-0.3332	0.2439	0.5688	0.1011	0.1454
0.21	0.0223	-0.252	0.1765	0.2938	0.0304	0.0448	0.0306	-0.293	0.2082	0.5762	0.0877	0.1284
0.215	0.0158	-0.216	0.1462	0.2955	0.0255	0.0386	0.0215	-0.2508	0.1718	0.5828	0.0734	0.1104
0.22	0.0103	-0.1786	0.1154	0.297	0.0203	0.032	0.0139	-0.2069	0.135	0.5886	0.0584	0.0915
0.225	0.0059	-0.1402	0.0843	0.2982	0.015	0.0253	0.0079	-0.1619	0.0982	0.5932	0.043	0.072
0.23	0.0027	-0.1011	0.0531	0.2991	0.0095	0.0184	0.0035	-0.1161	0.0614	0.5967	0.0272	0.052
0.235	0.0007	-0.0619	0.022	0.2997	0.0041	0.0114	0.0009	-0.07	0.0249	0.5989	0.0113	0.0318
0.24	-0.0001	-0.0228	-0.0087	0.3	-0.0014	0.0045	-0.0001	-0.0242	-0.0111	0.5999	-0.0045	0.0117
0.245	0.0004	0.0156	-0.0388	0.2999	-0.0067	-0.0023	0.0006	0.0208	-0.0465	0.5995	-0.0201	-0.0081
0.25	0.0019	0.0529	-0.0682	0.2995	-0.0119	-0.0089	0.0028	0.0647	-0.0811	0.5981	-0.0351	-0.0274
0.255	0.0044	0.0888	-0.0967	0.2989	-0.0169	-0.0153	0.0063	0.1069	-0.1146	0.5955	-0.0496	-0.0458
0.26	0.0078	0.123	-0.124	0.2981	-0.0216	-0.0213	0.0111	0.147	-0.147	0.5922	-0.0633	-0.0633
0.265	0.0118	0.155	-0.1498	0.2971	-0.026	-0.0269	0.0168	0.1846	-0.1778	0.5881	-0.0761	-0.0797
0.27	0.0163	0.1846	-0.1741	0.2959	-0.03	-0.0321	0.0232	0.2194	-0.2069	0.5836	-0.0878	-0.0947
0.275	0.0211	0.2115	-0.1964	0.2948	-0.0337	-0.0368	0.03	0.2511	-0.2339	0.5788	-0.0984	-0.1083
0.28	0.0259	0.2354	-0.2167	0.2936	-0.0369	-0.0409	0.0369	0.2793	-0.2585	0.574	-0.1077	-0.1203
0.285	0.0306	0.2563	-0.2345	0.2925	-0.0397	-0.0445	0.0436	0.3038	-0.2804	0.5695	-0.1158	-0.1307
0.29	0.0348	0.2738	-0.2498	0.2915	-0.042	-0.0475	0.0498	0.3245	-0.2992	0.5654	-0.1226	-0.1394
0.295	0.0384	0.2879	-0.2622	0.2906	-0.0439	-0.0499	0.0551	0.3412	-0.3147	0.5619	-0.128	-0.1464
0.3	0.0413	0.2984	-0.2716	0.2899	-0.0453	-0.0517	0.0593	0.3537	-0.3265	0.5591	-0.132	-0.1515
0.305	0.0433	0.3053	-0.2778	0.2895	-0.0462	-0.0528	0.0622	0.362	-0.3344	0.5572	-0.1347	-0.1549
0.31	0.0442	0.3086	-0.2809	0.2893	-0.0466	-0.0534	0.0637	0.366	-0.3383	0.5563	-0.136	-0.1566
0.315	0.0441	0.3083	-0.2806	0.2893	-0.0466	-0.0533	0.0636	0.3657	-0.3381	0.5564	-0.1359	-0.1564
0.32	0.043	0.3044	-0.2772	0.2896	-0.0461	-0.0526	0.062	0.3611	-0.3338	0.5574	-0.1344	-0.1545
0.325	0.0409	0.2969	-0.2706	0.29	-0.0451	-0.0514	0.0589	0.3523	-0.3256	0.5594	-0.1316	-0.1508
0.33	0.038	0.286	-0.2609	0.2907	-0.0436	-0.0495	0.0546	0.3395	-0.3136	0.5622	-0.1275	-0.1454
0.335	0.0344	0.2717	-0.2485	0.2916	-0.0418	-0.047	0.0493	0.3226	-0.2981	0.5658	-0.1221	-0.1384
0.34	0.0302	0.2543	-0.2334	0.2926	-0.0394	-0.0441	0.0432	0.302	-0.2795	0.5698	-0.1154	-0.1297
0.345	0.0257	0.2338	-0.216	0.2937	-0.0367	-0.0405	0.0367	0.2778	-0.2581	0.5743	-0.1075	-0.1195
0.35	0.021	0.2106	-0.1965	0.2948	-0.0336	-0.0365	0.03	0.2504	-0.2343	0.5789	-0.0984	-0.1079
0.355	0.0164	0.1848	-0.1751	0.2959	-0.0302	-0.0321	0.0234	0.2199	-0.2084	0.5834	-0.0883	-0.0948
0.36	0.0121	0.1568	-0.1522	0.297	-0.0264	-0.0272	0.0172	0.1868	-0.1808	0.5878	-0.0772	-0.0806
0.365	0.0083	0.1267	-0.128	0.298	-0.0223	-0.022	0.0118	0.1514	-0.1518	0.5917	-0.0653	-0.0653
0.37	0.005	0.0951	-0.1027	0.2988	-0.0179	-0.0164	0.0071	0.114	-0.1216	0.5949	-0.0526	-0.0491
0.375	0.0025	0.0621	-0.0765	0.2994	-0.0134	-0.0106	0.0036	0.0752	-0.0907	0.5975	-0.0394	-0.0321
0.38	0.0008	0.0281	-0.0498	0.2998	-0.0087	-0.0046	0.0011	0.0352	-0.0591	0.5991	-0.0257	-0.0146
0.385	-0	-0.0064	-0.0226	0.3	-0.0039	0.0015	-0	-0.0055	-0.0271	0.5999	-0.0117	0.0032
0.39	0.0001	-0.0412	0.0047	0.2999	0.0009	0.0077	0.0001	-0.0464	0.005	0.5996	0.0024	0.0212
0.395	0.0012	-0.0759	0.0321	0.2995	0.0057	0.0138	0.0016	-0.0872	0.0372	0.5983	0.0165	0.039
0.4	0.0032	-0.1101	0.0592	0.299	0.0105	0.0198	0.0043	-0.1273	0.0692	0.596	0.0303	0.0566
