0.0033	0	0	0	0	0	0	0	0	0	-1.8324	9.4649	1.8148
0	-0	-0	0	0.3553	-0.1428	-0.1155	-0	-0	0	0.2897	0.2161	-0.1714
0	-0.0223	0.2243	0.225	0.294	0.0351	-0.0399	-0.0376	0.2771	0.3197	0.5717	0.1182	-0.1164
0.005	-0.0234	0.2261	0.2274	0.2939	0.0356	-0.0396	-0.0355	0.2696	0.3047	0.5725	0.1167	-0.1156
0.01	-0.0243	0.2237	0.2252	0.2939	0.0368	-0.0389	-0.0349	0.2637	0.2819	0.574	0.1134	-0.1139
0.015	-0.0246	0.2175	0.2196	0.2939	0.0381	-0.0379	-0.0346	0.2573	0.2575	0.5759	0.1093	-0.1113
0.02	-0.0242	0.2093	0.213	0.2941	0.0386	-0.0365	-0.0333	0.2481	0.2359	0.5779	0.1051	-0.1074
0.025	-0.0227	0.1992	0.2059	0.2945	0.0382	-0.0348	-0.031	0.2362	0.2213	0.5798	0.1013	-0.1024
0.03	-0.0205	0.1873	0.1983	0.295	0.0367	-0.0327	-0.0279	0.2218	0.2142	0.5817	0.098	-0.0963
0.035	-0.0177	0.1736	0.19	0.2956	0.0345	-0.0304	-0.0243	0.2053	0.2119	0.5835	0.0948	-0.0892
0.04	-0.0147	0.1581	0.1809	0.2963	0.0319	-0.0277	-0.0205	0.1868	0.2105	0.5854	0.0913	-0.0812
0.045	-0.012	0.141	0.1706	0.2969	0.0293	-0.0247	-0.0169	0.1666	0.206	0.5874	0.0871	-0.0724
0.05	-0.0095	0.1225	0.1593	0.2975	0.027	-0.0214	-0.0136	0.1448	0.1962	0.5895	0.082	-0.063
0.055	-0.0074	0.1028	0.1468	0.298	0.0249	-0.018	-0.0105	0.1217	0.1807	0.5916	0.0758	-0.0529
0.06	-0.0055	0.0821	0.1334	0.2985	0.0231	-0.0143	-0.0078	0.0975	0.1611	0.5936	0.0688	-0.0423
0.065	-0.0037	0.0605	0.1195	0.2988	0.0213	-0.0105	-0.0053	0.0722	0.1395	0.5954	0.0614	-0.0313
0.07	-0.0022	0.0384	0.1053	0.2991	0.0193	-0.0066	-0.003	0.0461	0.1184	0.5969	0.0538	-0.0199
0.075	-0.0008	0.016	0.0912	0.2994	0.0172	-0.0027	-0.0012	0.0195	0.0993	0.5979	0.0464	-0.0083
0.08	0.0003	-0.0067	0.0772	0.2996	0.0147	0.0013	0.0003	-0.0073	0.0827	0.5985	0.0392	0.0034
0.085	0.001	-0.0292	0.0635	0.2996	0.0121	0.0052	0.0013	-0.034	0.0683	0.5988	0.0323	0.0151
0.09	0.0014	-0.0515	0.05	0.2996	0.0094	0.0091	0.0019	-0.0604	0.055	0.5987	0.0255	0.0265
0.095	0.0014	-0.0733	0.0368	0.2996	0.0068	0.0129	0.0019	-0.0861	0.0417	0.5983	0.0189	0.0377
0.1	0.0012	-0.0943	0.0239	0.2994	0.0044	0.0166	0.0016	-0.1109	0.0279	0.5976	0.0124	0.0486
0.105	0.0007	-0.1145	0.0114	0.2991	0.0022	0.0202	0.001	-0.1347	0.0133	0.5966	0.006	0.0589
0.11	0.0001	-0.1335	-0.0006	0.2989	0.0002	0.0235	0.0001	-0.1572	-0.0016	0.5954	-0.0002	0.0686
0.115	-0.0007	-0.1513	-0.0118	0.2985	-0.0016	0.0266	-0.0011	-0.1781	-0.0163	0.5941	-0.0061	0.0777
0.12	-0.0015	-0.1676	-0.0222	0.2982	-0.0033	0.0294	-0.0023	-0.1975	-0.0299	0.5927	-0.0115	0.086
