0.0031	0	0	0	0	0	0	0	0	0	6.2652	7.3559	-1.695
0	-0.0776	-0.0086	-0.0176	-0.0194	-0.0897	0.2856	0.0711	0.0366	0.0032	0.0619	0.1845	-0.2283
0	-0.0229	0.3186	0.2531	0.194	0.0298	-0.0304	0.5639	0.6695	0.1968	0.3615	0.1055	-0.1073
0.005	-0.0399	0.3083	0.2835	0.1939	0.0298	-0.0308	0.0169	0.4886	0.4241	0.3631	0.1029	-0.1073
0.01	-0.0529	0.2997	0.3112	0.1935	0.0307	-0.0315	-0.0818	0.4171	0.4044	0.3658	0.0995	-0.1057
0.015	-0.0498	0.2975	0.3128	0.1931	0.032	-0.0325	-0.0791	0.3807	0.3662	0.3687	0.0969	-0.1028
0.02	-0.0473	0.2922	0.2996	0.1928	0.0335	-0.0336	-0.0659	0.3469	0.3408	0.3714	0.0948	-0.0992
0.025	-0.0445	0.2833	0.2856	0.1925	0.0347	-0.0345	-0.0547	0.3155	0.318	0.374	0.0926	-0.0954
0.03	-0.0408	0.2732	0.2775	0.1924	0.0355	-0.035	-0.0453	0.2881	0.2927	0.3763	0.0901	-0.0915
0.035	-0.0373	0.2636	0.2739	0.1924	0.0357	-0.0348	-0.0381	0.266	0.2708	0.3781	0.0878	-0.0878
0.04	-0.0347	0.2544	0.2707	0.1927	0.0353	-0.034	-0.0337	0.2508	0.2594	0.3795	0.0861	-0.0843
0.045	-0.0327	0.2449	0.266	0.1932	0.0343	-0.0324	-0.0322	0.2433	0.2603	0.3804	0.0851	-0.0811
0.05	-0.0306	0.2346	0.2605	0.1939	0.0328	-0.0302	-0.0328	0.2425	0.2699	0.3811	0.0845	-0.0782
0.055	-0.0285	0.2234	0.2549	0.1947	0.031	-0.0277	-0.0347	0.2453	0.2828	0.3815	0.084	-0.0753
0.06	-0.0264	0.2114	0.2495	0.1954	0.0291	-0.025	-0.0369	0.2481	0.2948	0.382	0.0833	-0.0722
0.065	-0.0244	0.1984	0.2438	0.196	0.0273	-0.0223	-0.0385	0.2474	0.3028	0.3826	0.0823	-0.0686
0.07	-0.0223	0.1843	0.2372	0.1966	0.0258	-0.0197	-0.0385	0.2412	0.3047	0.3836	0.0807	-0.0644
0.075	-0.02	0.1689	0.2294	0.197	0.0246	-0.0175	-0.0365	0.2284	0.2996	0.3849	0.0785	-0.0595
0.08	-0.0174	0.1522	0.2205	0.1974	0.0238	-0.0155	-0.0324	0.2087	0.2873	0.3866	0.0758	-0.0539
0.085	-0.0146	0.1344	0.2108	0.1976	0.0233	-0.0139	-0.0266	0.1827	0.2687	0.3885	0.0725	-0.0476
