0.0048	0	0	0	0	0	0	0	0	0	-6.912	6.3607	2.8288
0	-0.0526	-0.0062	0.06	-0.2076	0.0013	-0.2165	0.0773	-0.0152	0.0139	0.2968	0.0407	-0.0152
0	0.1194	0.0339	0.5231	0.1897	0.0556	-0.0007	0.6795	0.0764	0.5847	0.3601	0.1541	0.0318
0.005	0.0674	-0.0116	0.4996	0.1899	0.0556	-0.0003	0.3108	-0.0717	0.5837	0.3602	0.1555	0.0293
0.01	0.0351	-0.0459	0.4784	0.1902	0.0551	0.0011	0.1351	-0.1032	0.577	0.3606	0.1566	0.0256
0.015	0.0189	-0.0583	0.4697	0.1905	0.0545	0.0033	0.058	-0.0909	0.5704	0.3613	0.1566	0.022
0.02	0.007	-0.0598	0.4671	0.1906	0.0539	0.0058	0.0175	-0.0684	0.5607	0.3623	0.1555	0.0187
0.025	-0.0014	-0.058	0.4643	0.1907	0.0532	0.008	-0.0077	-0.0451	0.5508	0.3632	0.154	0.016
0.03	-0.0053	-0.056	0.459	0.1909	0.0526	0.0096	-0.0231	-0.0248	0.5416	0.3642	0.152	0.014
0.035	-0.0053	-0.0547	0.4517	0.1911	0.0518	0.0106	-0.0295	-0.0115	0.5319	0.3654	0.1497	0.0129
0.04	-0.0025	-0.054	0.4432	0.1913	0.0511	0.0109	-0.0277	-0.0073	0.5207	0.3667	0.1471	0.0129
0.045	0.0019	-0.0538	0.4339	0.1916	0.0502	0.0105	-0.0195	-0.0126	0.5079	0.3681	0.1441	0.0139
0.05	0.007	-0.0541	0.4238	0.192	0.0492	0.0096	-0.0072	-0.0253	0.494	0.3696	0.1409	0.0156
0.055	0.0119	-0.0551	0.4128	0.1924	0.0481	0.0085	0.0063	-0.0428	0.4795	0.3712	0.1373	0.0177
0.06	0.0159	-0.0568	0.401	0.1929	0.0469	0.0074	0.0187	-0.0617	0.4647	0.3727	0.1335	0.0199
0.065	0.0185	-0.059	0.3886	0.1933	0.0456	0.0064	0.0281	-0.0791	0.4496	0.3742	0.1294	0.0219
0.07	0.0195	-0.0613	0.3754	0.1937	0.0441	0.0058	0.0335	-0.0926	0.4341	0.3757	0.1251	0.0234
0.075	0.019	-0.0636	0.3615	0.1942	0.0426	0.0056	0.0349	-0.1009	0.4182	0.3773	0.1206	0.0244
0.08	0.0175	-0.0657	0.347	0.1946	0.0409	0.0057	0.0327	-0.1036	0.4018	0.3789	0.116	0.0249
0.085	0.0152	-0.0674	0.3318	0.1951	0.0391	0.0062	0.0281	-0.1013	0.3848	0.3806	0.1112	0.025
0.09	0.0128	-0.0687	0.3162	0.1955	0.0372	0.007	0.0222	-0.0953	0.3673	0.3823	0.1063	0.0247
0.095	0.0105	-0.0698	0.3001	0.1959	0.0353	0.0078	0.0163	-0.0873	0.3491	0.384	0.1011	0.0243
0.1	0.0087	-0.0707	0.2836	0.1963	0.0334	0.0087	0.0112	-0.0792	0.3303	0.3856	0.0958	0.024
0.105	0.0076	-0.0716	0.2669	0.1966	0.0315	0.0094	0.0076	-0.0725	0.3107	0.3872	0.0904	0.0238
0.11	0.007	-0.0726	0.25	0.197	0.0295	0.01	0.0057	-0.0684	0.2906	0.3887	0.0848	0.0238
0.115	0.0069	-0.0739	0.2329	0.1973	0.0276	0.0103	0.0052	-0.0676	0.27	0.3901	0.079	0.0242
0.12	0.0072	-0.0755	0.2157	0.1976	0.0257	0.0105	0.0058	-0.0701	0.2491	0.3913	0.0732	0.0248
0.125	0.0075	-0.0774	0.1985	0.1979	0.0237	0.0105	0.007	-0.0752	0.2281	0.3925	0.0674	0.0257
0.13	0.0078	-0.0794	0.1813	0.1982	0.0218	0.0103	0.0084	-0.0822	0.2072	0.3935	0.0616	0.0267
0.135	0.0079	-0.0815	0.1642	0.1985	0.0199	0.0102	0.0095	-0.09	0.1865	0.3944	0.0557	0.0278
0.14	0.0077	-0.0837	0.1473	0.1987	0.0179	0.01	0.01	-0.0975	0.1663	0.3952	0.05	0.0288
0.145	0.0074	-0.0857	0.1307	0.1989	0.016	0.0099	0.01	-0.1038	0.1465	0.3959	0.0443	0.0297
0.15	0.0068	-0.0876	0.1143	0.1991	0.0141	0.0099	0.0094	-0.1086	0.1273	0.3965	0.0387	0.0305
0.155	0.006	-0.0893	0.0983	0.1992	0.0122	0.0101	0.0084	-0.1114	0.1086	0.397	0.0333	0.0311
0.16	0.0052	-0.0908	0.0827	0.1993	0.0104	0.0103	0.0071	-0.1125	0.0906	0.3974	0.028	0.0316
0.165	0.0044	-0.0921	0.0676	0.1994	0.0086	0.0106	0.0058	-0.1122	0.0731	0.3978	0.0229	0.0319
0.17	0.0036	-0.0932	0.053	0.1995	0.0069	0.0109	0.0046	-0.111	0.0562	0.398	0.0179	0.0321
0.175	0.0029	-0.0943	0.039	0.1995	0.0052	0.0112	0.0035	-0.1095	0.0399	0.3983	0.0132	0.0323
0.18	0.0022	-0.0953	0.0256	0.1995	0.0037	0.0116	0.0026	-0.1082	0.0243	0.3984	0.0086	0.0325
0.185	0.0016	-0.0964	0.0129	0.1996	0.0022	0.0118	0.0018	-0.1076	0.0093	0.3984	0.0042	0.0328
0.19	0.001	-0.0975	0.0009	0.1996	0.0008	0.012	0.001	-0.1078	-0.005	0.3984	0.0001	0.0331
0.195	0.0005	-0.0986	-0.0104	0.1995	-0.0005	0.0122	0.0004	-0.1088	-0.0185	0.3984	-0.0037	0.0335
0.2	-0	-0.0997	-0.0208	0.1995	-0.0017	0.0123	-0.0003	-0.1107	-0.0311	0.3983	-0.0073	0.0339
0.205	-0.0006	-0.1008	-0.0305	0.1995	-0.0028	0.0123	-0.001	-0.1131	-0.0427	0.3981	-0.0106	0.0343
0.21	-0.0011	-0.1019	-0.0392	0.1995	-0.0038	0.0123	-0.0017	-0.1158	-0.0533	0.398	-0.0136	0.0347
0.215	-0.0015	-0.1029	-0.0471	0.1995	-0.0047	0.0123	-0.0024	-0.1185	-0.0628	0.3978	-0.0163	0.0352
0.22	-0.002	-0.1038	-0.054	0.1994	-0.0055	0.0123	-0.003	-0.1208	-0.0711	0.3976	-0.0187	0.0356
0.225	-0.0024	-0.1046	-0.06	0.1994	-0.0061	0.0123	-0.0036	-0.1227	-0.0782	0.3975	-0.0207	0.0359
0.23	-0.0027	-0.1053	-0.0649	0.1994	-0.0067	0.0124	-0.0041	-0.124	-0.0841	0.3973	-0.0224	0.0361
0.235	-0.0029	-0.1059	-0.0689	0.1993	-0.0072	0.0124	-0.0044	-0.1248	-0.0888	0.3972	-0.0237	0.0363
0.24	-0.0031	-0.1063	-0.0719	0.1993	-0.0075	0.0125	-0.0047	-0.125	-0.0922	0.3971	-0.0248	0.0365
0.245	-0.0033	-0.1067	-0.0739	0.1993	-0.0078	0.0126	-0.0048	-0.1248	-0.0945	0.3971	-0.0254	0.0366
0.25	-0.0034	-0.107	-0.0749	0.1993	-0.0079	0.0127	-0.0048	-0.1243	-0.0956	0.397	-0.0258	0.0366
0.255	-0.0034	-0.1071	-0.0749	0.1993	-0.0079	0.0128	-0.0048	-0.1238	-0.0955	0.3971	-0.0258	0.0366
